"","date","Station","Elev","Temp","MxTp","MnTp","DewP","RH","Spd","Dir","Gst","Pcp1","Pcp24","PcpAc","Sno24","SWE24","SnoHt","SWE"
"3898",2021-10-27,"West Glacier",3154,42,45,39,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA
"3899",2021-10-27,"West Glacier",3165,42,47,38,39,88,4,233,15,NA,0.1,NA,NA,NA,NA,NA
"3900",2021-10-28,"West Glacier",3154,39,46,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3901",2021-10-28,"West Glacier",3165,38,50,38,35,87,2,194,4,NA,0.11,NA,NA,NA,NA,NA
"3902",2021-10-29,"West Glacier",3154,51,51,39,NA,NA,NA,NA,NA,NA,NA,0.84,NA,NA,NA,NA
"3903",2021-10-29,"West Glacier",3165,50,52,38,50,100,3,144,10,NA,1.03,NA,NA,NA,NA,NA
"3904",2021-10-30,"West Glacier",3154,34,51,34,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA
"3905",2021-10-30,"West Glacier",3165,35,52,33,34,96,2,1,10,NA,1.17,NA,NA,NA,NA,NA
"3906",2021-10-31,"West Glacier",3154,27,42,27,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3907",2021-10-31,"West Glacier",3165,24,45,24,20,84,4,89,7,NA,0,NA,NA,NA,NA,NA
"3908",2021-11-01,"West Glacier",3154,25,40,25,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3909",2021-11-01,"West Glacier",3165,21,44,21,16,79,1,275,6,NA,0,NA,NA,NA,NA,NA
"3910",2021-11-02,"West Glacier",3154,22,39,21,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3911",2021-11-02,"West Glacier",3165,20,44,18,19,95,0,NA,2,NA,0,NA,NA,NA,NA,NA
"3912",2021-11-03,"West Glacier",3154,33,34,21,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3913",2021-11-03,"West Glacier",3165,32,35,20,31,95,1,216,3,NA,0,NA,NA,NA,NA,NA
"3914",2021-11-04,"West Glacier",3154,34,42,33,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA
"3915",2021-11-04,"West Glacier",3165,33,43,32,33,100,1,194,2,NA,0.02,NA,NA,NA,NA,NA
"3916",2021-11-05,"West Glacier",3154,41,43,34,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA
"3917",2021-11-05,"West Glacier",3165,44,45,33,38,80,5,215,11,NA,0.24,NA,NA,NA,NA,NA
"3918",2021-11-06,"West Glacier",3154,36,48,36,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA
"3919",2021-11-06,"West Glacier",3165,35,53,35,35,100,1,236,4,NA,0.41,NA,NA,NA,NA,NA
"3920",2021-11-07,"West Glacier",3154,34,41,33,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA
"3921",2021-11-07,"West Glacier",3165,36,42,33,28,71,4,222,13,NA,0.15,NA,NA,NA,NA,NA
"3922",2021-11-08,"West Glacier",3154,39,41,34,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3923",2021-11-08,"West Glacier",3165,39,45,33,23,53,5,225,12,NA,0,NA,NA,NA,NA,NA
"3924",2021-11-09,"West Glacier",3154,24,44,24,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3925",2021-11-09,"West Glacier",3165,23,46,22,22,97,0,43,2,NA,0.02,NA,NA,NA,NA,NA
"3926",2021-11-10,"West Glacier",3154,36,36,24,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA
"3927",2021-11-10,"West Glacier",3165,35,35,23,28,74,5,216,12,NA,0,NA,NA,NA,NA,NA
"3928",2021-11-11,"West Glacier",3154,26,37,24,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA
"3929",2021-11-11,"West Glacier",3165,25,38,22,24,95,1,163,2,NA,0.07,NA,NA,NA,NA,NA
"3930",2021-11-12,"West Glacier",3154,33,37,26,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA
"3931",2021-11-12,"West Glacier",3165,32,37,25,32,100,1,248,3,NA,0,NA,NA,NA,NA,NA
"3932",2021-11-13,"West Glacier",3154,37,42,33,NA,NA,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA
"3933",2021-11-13,"West Glacier",3165,36,41,32,36,100,1,175,5,NA,0.92,NA,NA,NA,NA,NA
"3934",2021-11-14,"West Glacier",3154,33,41,33,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA
"3935",2021-11-14,"West Glacier",3165,32,41,32,32,100,1,273,3,NA,0.09,NA,NA,NA,NA,NA
"3936",2021-11-15,"West Glacier",3154,52,56,33,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA
"3937",2021-11-15,"West Glacier",3165,54,57,32,36,50,3,230,14,NA,0.65,NA,NA,NA,NA,NA
"3938",2021-11-16,"West Glacier",3154,36,59,36,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
"3939",2021-11-16,"West Glacier",3165,36,60,36,16,43,6,237,16,NA,0.18,NA,NA,NA,NA,NA
"3940",2021-11-17,"West Glacier",3154,19,37,18,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3941",2021-11-17,"West Glacier",3165,18,36,18,16,92,0,174,0,NA,0,NA,NA,NA,NA,NA
"3942",2021-11-18,"West Glacier",3154,17,34,17,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3943",2021-11-18,"West Glacier",3165,16,35,16,14,92,0,NA,2,NA,0,NA,NA,NA,NA,NA
"3944",2021-11-19,"West Glacier",3154,31,34,17,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA
"3945",2021-11-19,"West Glacier",3165,30,34,15,30,99,1,197,3,NA,0,NA,NA,NA,NA,NA
"3946",2021-11-20,"West Glacier",3154,30,36,29,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA
"3947",2021-11-20,"West Glacier",3165,29,35,28,29,100,1,206,2,NA,0.12,NA,NA,NA,NA,NA
"3948",2021-11-21,"West Glacier",3154,32,34,30,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"3949",2021-11-21,"West Glacier",3165,31,34,29,30,95,2,106,4,NA,0.01,NA,NA,NA,NA,NA
"3950",2021-11-22,"West Glacier",3154,29,36,29,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA
"3951",2021-11-22,"West Glacier",3165,28,38,28,28,100,0,NA,3,NA,0.09,NA,NA,NA,NA,NA
"3952",2021-11-23,"West Glacier",3154,37,42,27,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA
"3953",2021-11-23,"West Glacier",3165,37,46,26,32,83,5,235,20,NA,0.07,NA,NA,NA,NA,NA
"3954",2021-11-24,"West Glacier",3154,29,37,29,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA
"3955",2021-11-24,"West Glacier",3165,28,37,28,28,100,1,207,4,NA,0.25,NA,NA,NA,NA,NA
"3956",2021-11-25,"West Glacier",3154,30,33,28,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA
"3957",2021-11-25,"West Glacier",3165,29,35,26,29,100,0,NA,2,NA,0,NA,NA,NA,NA,NA
"3958",2021-11-26,"West Glacier",3154,35,35,30,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
"3959",2021-11-26,"West Glacier",3165,34,36,29,34,100,1,205,5,NA,0.25,NA,NA,NA,NA,NA
"3960",2021-11-27,"West Glacier",3154,33,38,33,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA
"3961",2021-11-27,"West Glacier",3165,33,38,33,33,100,0,NA,2,NA,0.64,NA,NA,NA,NA,NA
"3962",2021-11-28,"West Glacier",3154,40,43,33,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA
"3963",2021-11-28,"West Glacier",3165,39,46,32,39,100,1,198,3,NA,0.68,NA,NA,NA,NA,NA
"3964",2021-11-29,"West Glacier",3154,43,53,40,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA
"3965",2021-11-29,"West Glacier",3165,44,54,39,42,92,1,115,5,NA,0.09,NA,NA,NA,NA,NA
"3966",2021-11-30,"West Glacier",3154,40,44,40,NA,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA
"3967",2021-11-30,"West Glacier",3165,43,45,39,37,79,4,208,16,NA,0.22,NA,NA,NA,NA,NA
"3968",2021-12-01,"West Glacier",3154,49,51,40,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA
"3969",2021-12-01,"West Glacier",3165,48,51,41,48,98,3,140,9,NA,0.35,NA,NA,NA,NA,NA
"3970",2021-12-02,"West Glacier",3154,53,57,49,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
"3971",2021-12-02,"West Glacier",3165,53,58,48,29,39,3,248,22,NA,0.09,NA,NA,NA,NA,NA
"3972",2021-12-03,"West Glacier",3154,32,53,32,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA
"3973",2021-12-03,"West Glacier",3165,28,53,28,28,99,1,174,2,NA,0.11,NA,NA,NA,NA,NA
"3974",2021-12-04,"West Glacier",3154,32,41,30,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA
"3975",2021-12-04,"West Glacier",3165,31,41,28,31,100,1,214,3,NA,0,NA,NA,NA,NA,NA
"3976",2021-12-05,"West Glacier",3154,22,34,22,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA
"3977",2021-12-05,"West Glacier",3165,20,33,20,19,95,0,54,2,NA,0,NA,NA,NA,NA,NA
"3978",2021-12-06,"West Glacier",3154,19,29,14,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA
"3979",2021-12-06,"West Glacier",3165,17,34,13,15,91,0,NA,1,NA,0,NA,NA,NA,NA,NA
"3980",2021-12-07,"West Glacier",3154,16,25,12,NA,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA
"3981",2021-12-07,"West Glacier",3165,15,24,10,13,91,0,NA,2,NA,0,NA,NA,NA,NA,NA
"3982",2021-12-08,"West Glacier",3154,32,32,16,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
"3983",2021-12-08,"West Glacier",3165,30,30,15,30,100,0,NA,1,NA,0.07,NA,NA,NA,NA,NA
"3984",2021-12-09,"West Glacier",3154,23,38,22,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA
"3985",2021-12-09,"West Glacier",3165,22,41,22,20,93,2,85,10,NA,0.21,NA,NA,NA,NA,NA
"3986",2021-12-10,"West Glacier",3154,21,29,21,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA
"3987",2021-12-10,"West Glacier",3165,19,29,19,18,96,1,169,4,NA,0.01,NA,NA,NA,NA,NA
"3988",2021-12-11,"West Glacier",3154,29,29,17,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA
"3989",2021-12-11,"West Glacier",3165,28,31,15,27,97,2,51,6,NA,0,NA,NA,NA,NA,NA
"3990",2021-12-12,"West Glacier",3154,33,39,29,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA
"3991",2021-12-12,"West Glacier",3165,33,40,28,33,99,3,94,15,NA,0.23,NA,NA,NA,NA,NA
"3992",2021-12-13,"West Glacier",3154,28,35,28,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA
"3993",2021-12-13,"West Glacier",3165,27,36,27,27,99,0,80,2,NA,0.1,NA,NA,NA,NA,NA
"3994",2021-12-14,"West Glacier",3154,33,33,28,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA
"3995",2021-12-14,"West Glacier",3165,32,34,27,32,100,1,56,4,NA,0.02,NA,NA,NA,NA,NA
"3996",2021-12-16,"West Glacier",3154,18,27,16,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA
"3997",2021-12-16,"West Glacier",3165,17,27,13,16,94,0,NA,2,NA,0.06,NA,NA,NA,NA,NA
"3998",2021-12-17,"West Glacier",3154,7,25,7,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA
"3999",2021-12-17,"West Glacier",3165,6,24,6,2,81,3,53,9,NA,0.16,NA,NA,NA,NA,NA
"4000",2021-12-18,"West Glacier",3154,10,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4001",2021-12-18,"West Glacier",3165,10,12,2,7,88,2,188,3,NA,0.23,NA,NA,NA,NA,NA
"4002",2021-12-19,"West Glacier",3154,33,33,10,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA
"4003",2021-12-19,"West Glacier",3165,32,33,10,32,100,1,99,6,NA,0.82,NA,NA,NA,NA,NA
"4004",2021-12-20,"West Glacier",3154,17,33,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4005",2021-12-20,"West Glacier",3165,16,32,16,11,81,2,55,7,NA,0.02,NA,NA,NA,NA,NA
"4006",2021-12-21,"West Glacier",3154,18,23,16,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA
"4007",2021-12-21,"West Glacier",3165,17,20,13,15,93,0,185,3,NA,0.03,NA,NA,NA,NA,NA
"4008",2021-12-22,"West Glacier",3154,32,32,16,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4009",2021-12-22,"West Glacier",3165,31,32,15,31,100,1,150,3,NA,0.12,NA,NA,NA,NA,NA
"4010",2021-12-23,"West Glacier",3154,33,36,32,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA
"4011",2021-12-23,"West Glacier",3165,32,35,31,32,100,1,101,4,NA,0.1,NA,NA,NA,NA,NA
"4012",2021-12-24,"West Glacier",3154,28,39,28,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA
"4013",2021-12-24,"West Glacier",3165,27,42,27,26,94,1,72,3,NA,0.09,NA,NA,NA,NA,NA
"4014",2021-12-25,"West Glacier",3154,9,29,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4015",2021-12-25,"West Glacier",3165,8,29,8,4,83,4,12,11,NA,0.21,NA,NA,NA,NA,NA
"4016",2021-12-26,"West Glacier",3154,6,13,6,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA
"4017",2021-12-26,"West Glacier",3165,4,15,4,-1,79,4,39,13,NA,0.03,NA,NA,NA,NA,NA
"4018",2021-12-27,"West Glacier",3154,-3,6,-3,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA
"4019",2021-12-27,"West Glacier",3165,-4,4,-5,-10,76,3,41,9,NA,0,NA,NA,NA,NA,NA
"4020",2021-12-28,"West Glacier",3154,10,10,-3,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA
"4021",2021-12-28,"West Glacier",3165,8,9,-4,5,86,1,206,3,NA,0,NA,NA,NA,NA,NA
"4022",2021-12-29,"West Glacier",3154,3,16,3,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA
"4023",2021-12-29,"West Glacier",3165,1,16,1,-5,75,3,46,9,NA,0.34,NA,NA,NA,NA,NA
"4024",2021-12-30,"West Glacier",3154,11,11,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4025",2021-12-30,"West Glacier",3165,11,11,-1,8,87,2,139,5,NA,0.08,NA,NA,NA,NA,NA
"4026",2021-12-31,"West Glacier",3154,6,17,6,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA
"4027",2021-12-31,"West Glacier",3165,4,18,4,-3,73,4,17,10,NA,0.02,NA,NA,NA,NA,NA
"4028",2022-01-01,"West Glacier",3154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,NA,NA,NA,NA
"4029",2022-01-01,"West Glacier",3165,-11,11,-15,-17,73,1,33,2,NA,0,NA,NA,NA,NA,NA
"4030",2022-01-02,"West Glacier",3154,4,12,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4031",2022-01-02,"West Glacier",3165,2,12,-11,-2,83,1,262,3,NA,0,NA,NA,NA,NA,NA
"4032",2022-01-03,"West Glacier",3154,13,19,0,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA
"4033",2022-01-03,"West Glacier",3165,11,20,-2,8,89,1,61,2,NA,0,NA,NA,NA,NA,NA
"4034",2022-01-04,"West Glacier",3154,16,30,13,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA
"4035",2022-01-04,"West Glacier",3165,15,30,11,12,89,2,36,9,NA,0.09,NA,NA,NA,NA,NA
"4036",2022-01-05,"West Glacier",3154,5,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4037",2022-01-05,"West Glacier",3165,2,17,2,-3,78,4,57,10,NA,0.13,NA,NA,NA,NA,NA
"4038",2022-01-06,"West Glacier",3154,4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4039",2022-01-06,"West Glacier",3165,3,6,1,-2,81,0,NA,3,NA,0.01,NA,NA,NA,NA,NA
"4040",2022-01-07,"West Glacier",3154,15,15,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4041",2022-01-07,"West Glacier",3165,14,14,2,12,90,1,193,3,NA,0.54,NA,NA,NA,NA,NA
"4042",2022-01-08,"West Glacier",3154,29,36,15,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA
"4043",2022-01-08,"West Glacier",3165,30,36,14,18,61,6,238,14,NA,0.66,NA,NA,NA,NA,NA
"4044",2022-01-09,"West Glacier",3154,28,31,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4045",2022-01-09,"West Glacier",3165,27,31,22,22,82,3,116,6,NA,0,NA,NA,NA,NA,NA
"4046",2022-01-10,"West Glacier",3154,8,37,8,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA
"4047",2022-01-10,"West Glacier",3165,7,39,7,4,86,1,269,2,NA,0,NA,NA,NA,NA,NA
"4048",2022-01-11,"West Glacier",3154,28,30,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4049",2022-01-11,"West Glacier",3165,27,34,5,22,81,2,205,6,NA,0,NA,NA,NA,NA,NA
"4050",2022-01-12,"West Glacier",3154,35,35,27,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA
"4051",2022-01-12,"West Glacier",3165,38,38,26,38,100,6,242,11,NA,0.69,NA,NA,NA,NA,NA
"4052",2022-01-13,"West Glacier",3154,32,39,31,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA
"4053",2022-01-13,"West Glacier",3165,30,41,29,30,100,1,205,4,NA,0.08,NA,NA,NA,NA,NA
"4054",2022-01-14,"West Glacier",3154,26,38,25,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA
"4055",2022-01-14,"West Glacier",3165,25,39,25,25,99,0,NA,2,NA,0,NA,NA,NA,NA,NA
"4056",2022-01-15,"West Glacier",3154,32,33,26,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA
"4057",2022-01-15,"West Glacier",3165,30,33,25,30,100,1,187,4,NA,0,NA,NA,NA,NA,NA
"4058",2022-01-16,"West Glacier",3154,28,36,28,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA
"4059",2022-01-16,"West Glacier",3165,26,36,26,26,100,1,68,2,NA,0,NA,NA,NA,NA,NA
"4060",2022-01-17,"West Glacier",3154,32,38,27,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA
"4061",2022-01-17,"West Glacier",3165,28,38,26,27,95,1,182,4,NA,0,NA,NA,NA,NA,NA
"4062",2022-01-18,"West Glacier",3154,35,42,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4063",2022-01-18,"West Glacier",3165,39,46,26,31,72,4,242,16,NA,0.01,NA,NA,NA,NA,NA
"4064",2022-01-19,"West Glacier",3154,21,35,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4065",2022-01-19,"West Glacier",3165,20,39,20,10,65,3,52,6,NA,0.01,NA,NA,NA,NA,NA
"4066",2022-01-20,"West Glacier",3154,29,29,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4067",2022-01-20,"West Glacier",3165,27,34,16,23,86,3,259,4,NA,0,NA,NA,NA,NA,NA
"4068",2022-01-21,"West Glacier",3154,29,33,27,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA
"4069",2022-01-21,"West Glacier",3165,26,33,25,26,100,0,178,3,NA,0.68,NA,NA,NA,NA,NA
"4070",2022-01-22,"West Glacier",3154,32,36,28,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA
"4071",2022-01-22,"West Glacier",3165,32,35,25,31,96,3,177,10,NA,0.03,NA,NA,NA,NA,NA
"4072",2022-01-23,"West Glacier",3154,27,38,27,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4073",2022-01-23,"West Glacier",3165,26,43,25,25,96,1,198,5,NA,0,NA,NA,NA,NA,NA
"4074",2022-01-24,"West Glacier",3154,18,36,17,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4075",2022-01-24,"West Glacier",3165,16,40,15,14,93,0,211,3,NA,0,NA,NA,NA,NA,NA
"4076",2022-01-25,"West Glacier",3154,26,34,18,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4077",2022-01-25,"West Glacier",3165,25,36,16,23,93,3,209,5,NA,0,NA,NA,NA,NA,NA
"4078",2022-01-26,"West Glacier",3154,26,34,26,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4079",2022-01-27,"West Glacier",3154,9,32,6,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4080",2022-01-27,"West Glacier",3165,7,38,7,4,87,1,189,2,NA,NA,NA,NA,NA,NA,NA
"4081",2022-01-28,"West Glacier",3154,18,29,9,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4082",2022-01-28,"West Glacier",3165,17,32,7,15,91,2,136,4,NA,0,NA,NA,NA,NA,NA
"4083",2022-01-29,"West Glacier",3154,16,29,10,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4084",2022-01-29,"West Glacier",3165,15,31,7,13,92,2,212,3,NA,0,NA,NA,NA,NA,NA
"4085",2022-01-30,"West Glacier",3154,23,29,16,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4086",2022-01-30,"West Glacier",3165,21,33,15,19,92,4,249,5,NA,0,NA,NA,NA,NA,NA
"4087",2022-01-31,"West Glacier",3154,33,37,23,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA
"4088",2022-01-31,"West Glacier",3165,32,37,21,31,96,3,128,11,NA,0,NA,NA,NA,NA,NA
"4089",2022-02-01,"West Glacier",3154,11,33,11,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA
"4090",2022-02-01,"West Glacier",3165,9,34,9,6,88,1,225,2,NA,0,NA,NA,NA,NA,NA
"4091",2022-02-02,"West Glacier",3154,-2,17,-2,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"4092",2022-02-02,"West Glacier",3165,-4,16,-4,-14,61,2,73,6,NA,0,NA,NA,NA,NA,NA
"4093",2022-02-03,"West Glacier",3154,8,8,-3,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA
"4094",2022-02-03,"West Glacier",3165,7,7,-11,2,80,3,242,6,NA,0.45,NA,NA,NA,NA,NA
"4095",2022-02-04,"West Glacier",3154,22,22,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4096",2022-02-04,"West Glacier",3165,21,21,6,20,95,1,208,3,NA,0.01,NA,NA,NA,NA,NA
"4097",2022-02-05,"West Glacier",3154,32,33,22,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA
"4098",2022-02-06,"West Glacier",3154,25,38,25,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA
"4099",2022-02-06,"West Glacier",3165,23,42,20,23,98,2,133,3,NA,NA,NA,NA,NA,NA,NA
"4100",2022-02-07,"West Glacier",3154,16,41,16,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4101",2022-02-07,"West Glacier",3165,15,48,15,13,93,2,151,4,NA,0,NA,NA,NA,NA,NA
"4102",2022-02-08,"West Glacier",3154,27,45,15,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4103",2022-02-08,"West Glacier",3165,23,50,11,21,91,2,172,4,NA,0,NA,NA,NA,NA,NA
"4104",2022-02-09,"West Glacier",3154,35,43,27,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4105",2022-02-09,"West Glacier",3165,35,43,23,29,79,2,139,6,NA,0,NA,NA,NA,NA,NA
"4106",2022-02-10,"West Glacier",3154,37,43,33,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4107",2022-02-10,"West Glacier",3165,37,43,32,31,80,3,164,11,NA,0,NA,NA,NA,NA,NA
"4108",2022-02-11,"West Glacier",3154,22,52,22,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4109",2022-02-11,"West Glacier",3165,19,56,19,18,94,0,NA,2,NA,0,NA,NA,NA,NA,NA
"4110",2022-02-12,"West Glacier",3154,16,41,16,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4111",2022-02-12,"West Glacier",3165,13,47,13,11,90,2,257,4,NA,0,NA,NA,NA,NA,NA
"4112",2022-02-13,"West Glacier",3154,19,41,13,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4113",2022-02-13,"West Glacier",3165,18,48,12,16,90,0,NA,2,NA,0,NA,NA,NA,NA,NA
"4114",2022-02-14,"West Glacier",3154,23,41,19,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4115",2022-02-14,"West Glacier",3165,22,46,17,19,89,2,35,4,NA,0,NA,NA,NA,NA,NA
"4116",2022-02-15,"West Glacier",3154,31,39,19,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA
"4117",2022-02-15,"West Glacier",3165,30,38,18,30,100,1,145,4,NA,0.08,NA,NA,NA,NA,NA
"4118",2022-02-16,"West Glacier",3154,29,36,29,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA
"4119",2022-02-16,"West Glacier",3165,28,36,28,26,91,3,106,9,NA,0.12,NA,NA,NA,NA,NA
"4120",2022-02-17,"West Glacier",3154,28,34,25,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA
"4121",2022-02-17,"West Glacier",3165,26,38,24,22,86,1,135,6,NA,0,NA,NA,NA,NA,NA
"4122",2022-02-18,"West Glacier",3154,34,35,28,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"4123",2022-02-18,"West Glacier",3165,40,40,26,30,66,11,259,18,NA,0,NA,NA,NA,NA,NA
"4124",2022-02-19,"West Glacier",3154,33,46,33,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA
"4125",2022-02-19,"West Glacier",3165,32,46,32,28,86,2,146,5,NA,0,NA,NA,NA,NA,NA
